gaul0_code;gaul0_name;gaul1_code;gaul1_name;gaul2_code;gaul2_name;Continent
37;Brazil;674;Maranhao;7640;Sao Pedro Dos Crentes;South America
37;Brazil;674;Maranhao;7641;Sao Raimundo Das Mangabeiras;South America
37;Brazil;674;Maranhao;7642;Sao Raimundo Do Doca Bezerra;South America
37;Brazil;674;Maranhao;7643;Sao Roberto;South America
37;Brazil;674;Maranhao;7644;Sao Vicente Ferrer;South America
37;Brazil;674;Maranhao;7645;Satubinha;South America
37;Brazil;674;Maranhao;7646;Senador Alexandre Costa;South America
37;Brazil;674;Maranhao;7647;Senador La Rocque;South America
37;Brazil;674;Maranhao;7648;Serrano Do Maranhao;South America
37;Brazil;674;Maranhao;7649;Sitio Novo;South America
37;Brazil;674;Maranhao;7650;Sucupira Do Norte;South America
37;Brazil;674;Maranhao;7651;Sucupira Do Riachao;South America
37;Brazil;674;Maranhao;7652;Tasso Fragoso;South America
37;Brazil;674;Maranhao;7653;Timbiras;South America
37;Brazil;674;Maranhao;7654;Timon;South America
37;Brazil;674;Maranhao;7655;Trizidela Do Vale;South America
37;Brazil;674;Maranhao;7656;Tufilandia;South America
37;Brazil;674;Maranhao;7657;Tuntum;South America
37;Brazil;674;Maranhao;7658;Turiacu;South America
37;Brazil;674;Maranhao;7659;Turilandia;South America
37;Brazil;674;Maranhao;7660;Tutoia;South America
37;Brazil;674;Maranhao;7661;Urbano Santos;South America
37;Brazil;674;Maranhao;7662;Vargem Grande;South America
37;Brazil;674;Maranhao;7663;Viana;South America
37;Brazil;674;Maranhao;7664;Vila Nova Dos Martirios;South America
37;Brazil;674;Maranhao;7665;Vitoria Do Mearim;South America
37;Brazil;674;Maranhao;7666;Vitorino Freire;South America
37;Brazil;674;Maranhao;7667;Ze Doca;South America
37;Brazil;675;Mato Grosso;7745;Acorizal;South America
37;Brazil;675;Mato Grosso;7746;Agua Boa;South America
37;Brazil;675;Mato Grosso;7747;Alta Floresta;South America
37;Brazil;675;Mato Grosso;7748;Alto Araguaia;South America
37;Brazil;675;Mato Grosso;7749;Alto Boa Vista;South America
37;Brazil;675;Mato Grosso;7750;Alto Garcas;South America
37;Brazil;675;Mato Grosso;7751;Alto Paraguai;South America
37;Brazil;675;Mato Grosso;7752;Alto Taquari;South America
37;Brazil;675;Mato Grosso;7753;Apiacas;South America
37;Brazil;675;Mato Grosso;7754;Araguaiana;South America
37;Brazil;675;Mato Grosso;7755;Araguainha;South America
37;Brazil;675;Mato Grosso;7756;Araputanga;South America
37;Brazil;675;Mato Grosso;7757;Arenapolis;South America
37;Brazil;675;Mato Grosso;7758;Aripuana;South America
37;Brazil;675;Mato Grosso;7759;Barao De Melgaco;South America
37;Brazil;675;Mato Grosso;7760;Barra Do Bugres;South America
37;Brazil;675;Mato Grosso;7761;Barra Do Garcas;South America
37;Brazil;675;Mato Grosso;7762;Brasnorte;South America
37;Brazil;675;Mato Grosso;7763;Caceres;South America
37;Brazil;675;Mato Grosso;7764;Campinapolis;South America
37;Brazil;675;Mato Grosso;7765;Campo Novo Do Parecis;South America
37;Brazil;675;Mato Grosso;7766;Campo Verde;South America
37;Brazil;675;Mato Grosso;7767;Campos De Julio;South America
37;Brazil;675;Mato Grosso;7768;Cana Brava Do Norte;South America
37;Brazil;675;Mato Grosso;7769;Canarana;South America
37;Brazil;675;Mato Grosso;7770;Carlinda;South America
37;Brazil;675;Mato Grosso;7771;Castanheira;South America
37;Brazil;675;Mato Grosso;7772;Chapada Dos Guimaraes;South America
37;Brazil;675;Mato Grosso;7773;Claudia;South America
37;Brazil;675;Mato Grosso;7774;Cocalinho;South America
37;Brazil;675;Mato Grosso;7775;Colider;South America
37;Brazil;675;Mato Grosso;7776;Comodoro;South America
37;Brazil;675;Mato Grosso;7777;Confresa;South America
37;Brazil;675;Mato Grosso;7778;Cotriguacu;South America
37;Brazil;675;Mato Grosso;7779;Cuiaba;South America
37;Brazil;675;Mato Grosso;7780;Denise;South America
37;Brazil;675;Mato Grosso;7781;Diamantino;South America
37;Brazil;675;Mato Grosso;7782;Dom Aquino;South America
37;Brazil;675;Mato Grosso;7783;Feliz Natal;South America
37;Brazil;675;Mato Grosso;7784;Figueiropolis D'oeste;South America
37;Brazil;675;Mato Grosso;7785;Gaucha Do Norte;South America
37;Brazil;675;Mato Grosso;7786;General Carneiro;South America
37;Brazil;675;Mato Grosso;7787;Gloria D'oeste;South America
37;Brazil;675;Mato Grosso;7788;Guaranta Do Norte;South America
37;Brazil;675;Mato Grosso;7789;Guiratinga;South America
37;Brazil;675;Mato Grosso;7790;Indiavai;South America
37;Brazil;675;Mato Grosso;7791;Itauba;South America
37;Brazil;675;Mato Grosso;7792;Itiquira;South America
37;Brazil;675;Mato Grosso;7793;Jaciara;South America
37;Brazil;675;Mato Grosso;7794;Jangada;South America
37;Brazil;675;Mato Grosso;7795;Jauru;South America
37;Brazil;675;Mato Grosso;7796;Juara;South America
37;Brazil;675;Mato Grosso;7797;Juina;South America
37;Brazil;675;Mato Grosso;7798;Juruena;South America
37;Brazil;675;Mato Grosso;7799;Juscimeira;South America
37;Brazil;675;Mato Grosso;7800;Lambari D'oeste;South America
37;Brazil;675;Mato Grosso;7801;Lucas Do Rio Verde;South America
37;Brazil;675;Mato Grosso;7802;Luciara;South America
37;Brazil;675;Mato Grosso;7803;Marcelandia;South America
37;Brazil;675;Mato Grosso;7804;Matupa;South America
37;Brazil;675;Mato Grosso;7805;Mirassol D'oeste;South America
37;Brazil;675;Mato Grosso;7806;Nobres;South America
37;Brazil;675;Mato Grosso;7807;Nortelandia;South America
37;Brazil;675;Mato Grosso;7808;Nossa Senhora Do Livramento;South America
37;Brazil;675;Mato Grosso;7809;Nova Bandeirantes;South America
37;Brazil;675;Mato Grosso;7810;Nova Brasilandia;South America
37;Brazil;675;Mato Grosso;7811;Nova Canaa Do Norte;South America
37;Brazil;675;Mato Grosso;7812;Nova Guarita;South America
37;Brazil;675;Mato Grosso;7813;Nova Lacerda;South America
37;Brazil;675;Mato Grosso;7814;Nova Marilandia;South America
37;Brazil;675;Mato Grosso;7815;Nova Maringa;South America
37;Brazil;675;Mato Grosso;7816;Nova Monte Verde;South America
37;Brazil;675;Mato Grosso;7817;Nova Mutum;South America
37;Brazil;675;Mato Grosso;7818;Nova Olimpia;South America
37;Brazil;675;Mato Grosso;7819;Nova Ubirata;South America
37;Brazil;675;Mato Grosso;7820;Nova Xavantina;South America
37;Brazil;675;Mato Grosso;7821;Novo Horizonte Do Norte;South America
37;Brazil;675;Mato Grosso;7822;Novo Mundo;South America
37;Brazil;675;Mato Grosso;7823;Novo Sao Joaquim;South America
37;Brazil;675;Mato Grosso;7824;Paranaita;South America
37;Brazil;675;Mato Grosso;7825;Paranatinga;South America
37;Brazil;675;Mato Grosso;7826;Pedra Preta;South America
37;Brazil;675;Mato Grosso;7827;Peixoto De Azevedo;South America
37;Brazil;675;Mato Grosso;7828;Planalto Da Serra;South America
37;Brazil;675;Mato Grosso;7829;Pocone;South America
37;Brazil;675;Mato Grosso;7830;Pontal Do Araguaia;South America
37;Brazil;675;Mato Grosso;7831;Ponte Branca;South America
37;Brazil;675;Mato Grosso;7832;Pontes E Lacerda;South America
37;Brazil;675;Mato Grosso;7833;Porto Alegre Do Norte;South America
37;Brazil;675;Mato Grosso;7834;Porto Dos Gauchos;South America
37;Brazil;675;Mato Grosso;7835;Porto Esperidiao;South America
37;Brazil;675;Mato Grosso;7836;Porto Estrela;South America
37;Brazil;675;Mato Grosso;7837;Poxoreo;South America
37;Brazil;675;Mato Grosso;7838;Primavera Do Leste;South America
37;Brazil;675;Mato Grosso;7839;Querencia;South America
37;Brazil;675;Mato Grosso;7840;Reserva Do Cabacal;South America
37;Brazil;675;Mato Grosso;7841;Ribeirao Cascalheira;South America
37;Brazil;675;Mato Grosso;7842;Ribeiraozinho;South America
37;Brazil;675;Mato Grosso;7843;Rio Branco;South America
37;Brazil;675;Mato Grosso;7844;Rondonopolis;South America
37;Brazil;675;Mato Grosso;7845;Rosario Oeste;South America
37;Brazil;675;Mato Grosso;7846;Salto Do Ceu;South America
37;Brazil;675;Mato Grosso;7847;Santa Carmem;South America
37;Brazil;675;Mato Grosso;7848;Santa Terezinha;South America
37;Brazil;675;Mato Grosso;7849;Santo Afonso;South America
37;Brazil;675;Mato Grosso;7850;Santo Antonio Do Leverger;South America
37;Brazil;675;Mato Grosso;7851;Sao Felix Do Araguaia;South America
37;Brazil;675;Mato Grosso;7852;Sao Jose Do Povo;South America
37;Brazil;675;Mato Grosso;7853;Sao Jose Do Rio Claro;South America
37;Brazil;675;Mato Grosso;7854;Sao Jose Do Xingu;South America
37;Brazil;675;Mato Grosso;7855;Sao Jose Dos Quatro Marcos;South America
37;Brazil;675;Mato Grosso;7856;Sao Pedro Da Cipa;South America
37;Brazil;675;Mato Grosso;7857;Sapezal;South America
37;Brazil;675;Mato Grosso;7858;Sinop;South America
37;Brazil;675;Mato Grosso;7859;Sorriso;South America
37;Brazil;675;Mato Grosso;7860;Tabapora;South America
37;Brazil;675;Mato Grosso;7861;Tangara Da Serra;South America
37;Brazil;675;Mato Grosso;7862;Tapurah;South America
37;Brazil;675;Mato Grosso;7863;Terra Nova Do Norte;South America
37;Brazil;675;Mato Grosso;7864;Tesouro;South America
37;Brazil;675;Mato Grosso;7865;Torixoreu;South America
37;Brazil;675;Mato Grosso;7866;Uniao Do Sul;South America
37;Brazil;675;Mato Grosso;7867;Varzea Grande;South America
37;Brazil;675;Mato Grosso;7868;Vera;South America
37;Brazil;675;Mato Grosso;7869;Vila Bela Da Santissima Trindade;South America
37;Brazil;675;Mato Grosso;7870;Vila Rica;South America
37;Brazil;676;Mato Grosso Do Sul;7668;Agua Clara;South America
37;Brazil;676;Mato Grosso Do Sul;7669;Alcinopolis;South America
37;Brazil;676;Mato Grosso Do Sul;7670;Amambai;South America
37;Brazil;676;Mato Grosso Do Sul;7671;Anastacio;South America
37;Brazil;676;Mato Grosso Do Sul;7672;Anaurilandia;South America
37;Brazil;676;Mato Grosso Do Sul;7673;Angelica;South America
37;Brazil;676;Mato Grosso Do Sul;7674;Antonio Joao;South America
37;Brazil;676;Mato Grosso Do Sul;7675;Aparecida Do Taboado;South America
37;Brazil;676;Mato Grosso Do Sul;7676;Aquidauana;South America
37;Brazil;676;Mato Grosso Do Sul;7677;Aral Moreira;South America
37;Brazil;676;Mato Grosso Do Sul;7678;Bandeirantes;South America
37;Brazil;676;Mato Grosso Do Sul;7679;Bataguassu;South America
37;Brazil;676;Mato Grosso Do Sul;7680;Bataipora;South America
37;Brazil;676;Mato Grosso Do Sul;7681;Bela Vista;South America
37;Brazil;676;Mato Grosso Do Sul;7682;Bodoquena;South America
37;Brazil;676;Mato Grosso Do Sul;7683;Bonito;South America
37;Brazil;676;Mato Grosso Do Sul;7684;Brasilandia;South America
37;Brazil;676;Mato Grosso Do Sul;7685;Caarapo;South America
37;Brazil;676;Mato Grosso Do Sul;7686;Camapua;South America
37;Brazil;676;Mato Grosso Do Sul;7687;Campo Grande;South America
37;Brazil;676;Mato Grosso Do Sul;7688;Caracol;South America
37;Brazil;676;Mato Grosso Do Sul;7689;Cassilandia;South America
37;Brazil;676;Mato Grosso Do Sul;7690;Chapadao Do Sul;South America
37;Brazil;676;Mato Grosso Do Sul;7691;Corguinho;South America
37;Brazil;676;Mato Grosso Do Sul;7692;Coronel Sapucaia;South America
37;Brazil;676;Mato Grosso Do Sul;7693;Corumba;South America
37;Brazil;676;Mato Grosso Do Sul;7694;Costa Rica;South America
37;Brazil;676;Mato Grosso Do Sul;7695;Coxim;South America
37;Brazil;676;Mato Grosso Do Sul;7696;Deodapolis;South America
37;Brazil;676;Mato Grosso Do Sul;7697;Dois Irmaos Do Buriti;South America
37;Brazil;676;Mato Grosso Do Sul;7698;Douradina;South America
37;Brazil;676;Mato Grosso Do Sul;7699;Dourados;South America
37;Brazil;676;Mato Grosso Do Sul;7700;Eldorado;South America
37;Brazil;676;Mato Grosso Do Sul;7701;Fatima Do Sul;South America
37;Brazil;676;Mato Grosso Do Sul;7702;Gloria De Dourados;South America
37;Brazil;676;Mato Grosso Do Sul;7703;Guia Lopes Da Laguna;South America
37;Brazil;676;Mato Grosso Do Sul;7704;Iguatemi;South America
37;Brazil;676;Mato Grosso Do Sul;7705;Inocencia;South America
37;Brazil;676;Mato Grosso Do Sul;7706;Itapora;South America
37;Brazil;676;Mato Grosso Do Sul;7707;Itaquirai;South America
37;Brazil;676;Mato Grosso Do Sul;7708;Ivinhema;South America
37;Brazil;676;Mato Grosso Do Sul;7709;Japora;South America
37;Brazil;676;Mato Grosso Do Sul;7710;Jaraguari;South America
37;Brazil;676;Mato Grosso Do Sul;7711;Jardim;South America
37;Brazil;676;Mato Grosso Do Sul;7712;Jatei;South America
37;Brazil;676;Mato Grosso Do Sul;7713;Juti;South America
37;Brazil;676;Mato Grosso Do Sul;7714;Ladario;South America
37;Brazil;676;Mato Grosso Do Sul;7715;Laguna Carapa;South America
37;Brazil;676;Mato Grosso Do Sul;7716;Maracaju;South America
37;Brazil;676;Mato Grosso Do Sul;7717;Miranda;South America
37;Brazil;676;Mato Grosso Do Sul;7718;Mundo Novo;South America
37;Brazil;676;Mato Grosso Do Sul;7719;Navirai;South America
37;Brazil;676;Mato Grosso Do Sul;7720;Nioaque;South America
37;Brazil;676;Mato Grosso Do Sul;7721;Nova Alvorada Do Sul;South America
37;Brazil;676;Mato Grosso Do Sul;7722;Nova Andradina;South America
37;Brazil;676;Mato Grosso Do Sul;7723;Novo Horizonte Do Sul;South America
37;Brazil;676;Mato Grosso Do Sul;7724;Paranaiba;South America
37;Brazil;676;Mato Grosso Do Sul;7725;Paranhos;South America
37;Brazil;676;Mato Grosso Do Sul;7726;Pedro Gomes;South America
37;Brazil;676;Mato Grosso Do Sul;7727;Ponta Pora;South America
37;Brazil;676;Mato Grosso Do Sul;7728;Porto Murtinho;South America
37;Brazil;676;Mato Grosso Do Sul;7729;Ribas Do Rio Pardo;South America
37;Brazil;676;Mato Grosso Do Sul;7730;Rio Brilhante;South America
37;Brazil;676;Mato Grosso Do Sul;7731;Rio Negro;South America
37;Brazil;676;Mato Grosso Do Sul;7732;Rio Verde De Mato Grosso;South America
37;Brazil;676;Mato Grosso Do Sul;7733;Rochedo;South America
37;Brazil;676;Mato Grosso Do Sul;7734;Santa Rita Do Pardo;South America
37;Brazil;676;Mato Grosso Do Sul;7735;Sao Gabriel Do Oeste;South America
37;Brazil;676;Mato Grosso Do Sul;7736;Selviria;South America
37;Brazil;676;Mato Grosso Do Sul;7737;Sete Quedas;South America
37;Brazil;676;Mato Grosso Do Sul;7738;Sidrolandia;South America
37;Brazil;676;Mato Grosso Do Sul;7739;Sonora;South America
37;Brazil;676;Mato Grosso Do Sul;7740;Tacuru;South America
37;Brazil;676;Mato Grosso Do Sul;7741;Taquarussu;South America
37;Brazil;676;Mato Grosso Do Sul;7742;Terenos;South America
37;Brazil;676;Mato Grosso Do Sul;7743;Tres Lagoas;South America
37;Brazil;676;Mato Grosso Do Sul;7744;Vicentina;South America
37;Brazil;677;Minas Gerais;7871;Abadia Dos Dourados;South America
37;Brazil;677;Minas Gerais;7872;Abaete;South America
37;Brazil;677;Minas Gerais;7873;Abre Campo;South America
37;Brazil;677;Minas Gerais;7874;Acaiaca;South America
37;Brazil;677;Minas Gerais;7875;Acucena;South America
37;Brazil;677;Minas Gerais;7876;Agua Boa;South America
37;Brazil;677;Minas Gerais;7877;Agua Comprida;South America
37;Brazil;677;Minas Gerais;7878;Aguanil;South America
37;Brazil;677;Minas Gerais;7879;Aguas Formosas;South America
37;Brazil;677;Minas Gerais;7880;Aguas Vermelhas;South America
37;Brazil;677;Minas Gerais;7881;Aimores;South America
37;Brazil;677;Minas Gerais;7882;Aiuruoca;South America
37;Brazil;677;Minas Gerais;7883;Alagoa;South America
37;Brazil;677;Minas Gerais;7884;Albertina;South America
37;Brazil;677;Minas Gerais;7885;Alem Paraiba;South America
37;Brazil;677;Minas Gerais;7886;Alfenas;South America
37;Brazil;677;Minas Gerais;7887;Alfredo Vasconcelos;South America
37;Brazil;677;Minas Gerais;7888;Almenara;South America
37;Brazil;677;Minas Gerais;7889;Alpercata;South America
37;Brazil;677;Minas Gerais;7890;Alpinopolis;South America
37;Brazil;677;Minas Gerais;7891;Alterosa;South America
37;Brazil;677;Minas Gerais;7892;Alto Caparao;South America
37;Brazil;677;Minas Gerais;7893;Alto Jequitiba;South America
37;Brazil;677;Minas Gerais;7894;Alto Rio Doce;South America
37;Brazil;677;Minas Gerais;7895;Alvarenga;South America
37;Brazil;677;Minas Gerais;7896;Alvinopolis;South America
37;Brazil;677;Minas Gerais;7897;Alvorada De Minas;South America
37;Brazil;677;Minas Gerais;7898;Amparo Do Serra;South America
37;Brazil;677;Minas Gerais;7899;Andradas;South America
37;Brazil;677;Minas Gerais;7900;Andrelandia;South America
37;Brazil;677;Minas Gerais;7901;Angelandia;South America
37;Brazil;677;Minas Gerais;7902;Antonio Carlos;South America
37;Brazil;677;Minas Gerais;7903;Antonio Dias;South America
37;Brazil;677;Minas Gerais;7904;Antonio Prado De Minas;South America
37;Brazil;677;Minas Gerais;7905;Aracai;South America
37;Brazil;677;Minas Gerais;7906;Aracitaba;South America
37;Brazil;677;Minas Gerais;7907;Aracuai;South America
37;Brazil;677;Minas Gerais;7908;Araguari;South America
37;Brazil;677;Minas Gerais;7909;Arantina;South America
37;Brazil;677;Minas Gerais;7910;Araponga;South America
37;Brazil;677;Minas Gerais;7911;Arapora;South America
37;Brazil;677;Minas Gerais;7912;Arapua;South America
37;Brazil;677;Minas Gerais;7913;Araujos;South America
37;Brazil;677;Minas Gerais;7914;Araxa;South America
37;Brazil;677;Minas Gerais;7915;Arceburgo;South America
37;Brazil;677;Minas Gerais;7916;Arcos;South America
37;Brazil;677;Minas Gerais;7917;Areado;South America
37;Brazil;677;Minas Gerais;7918;Argirita;South America
37;Brazil;677;Minas Gerais;7919;Aricanduva;South America
37;Brazil;677;Minas Gerais;7920;Arinos;South America
37;Brazil;677;Minas Gerais;7921;Astolfo Dutra;South America
37;Brazil;677;Minas Gerais;7922;Ataleia;South America
37;Brazil;677;Minas Gerais;7923;Augusto De Lima;South America
37;Brazil;677;Minas Gerais;7924;Baependi;South America
37;Brazil;677;Minas Gerais;7925;Baldim;South America
37;Brazil;677;Minas Gerais;7926;Bambui;South America
37;Brazil;677;Minas Gerais;7927;Bandeira;South America
37;Brazil;677;Minas Gerais;7928;Bandeira Do Sul;South America
37;Brazil;677;Minas Gerais;7929;Barao De Cocais;South America
37;Brazil;677;Minas Gerais;7930;Barao De Monte Alto;South America
37;Brazil;677;Minas Gerais;7931;Barbacena;South America
37;Brazil;677;Minas Gerais;7932;Barra Longa;South America
37;Brazil;677;Minas Gerais;7933;Barroso;South America
37;Brazil;677;Minas Gerais;7934;Bela Vista De Minas;South America
37;Brazil;677;Minas Gerais;7935;Belmiro Braga;South America
37;Brazil;677;Minas Gerais;7936;Belo Horizonte;South America
37;Brazil;677;Minas Gerais;7937;Belo Oriente;South America
37;Brazil;677;Minas Gerais;7938;Belo Vale;South America
37;Brazil;677;Minas Gerais;7939;Berilo;South America
37;Brazil;677;Minas Gerais;7940;Berizal;South America
37;Brazil;677;Minas Gerais;7941;Bertopolis;South America
37;Brazil;677;Minas Gerais;7942;Betim;South America
37;Brazil;677;Minas Gerais;7943;Bias Fortes;South America
37;Brazil;677;Minas Gerais;7944;Bicas;South America
37;Brazil;677;Minas Gerais;7945;Biquinhas;South America
37;Brazil;677;Minas Gerais;7946;Boa Esperanca;South America
37;Brazil;677;Minas Gerais;7947;Bocaina De Minas;South America
37;Brazil;677;Minas Gerais;7948;Bocaiuva;South America
37;Brazil;677;Minas Gerais;7949;Bom Despacho;South America
37;Brazil;677;Minas Gerais;7950;Bom Jardim De Minas;South America
37;Brazil;677;Minas Gerais;7951;Bom Jesus Da Penha;South America
37;Brazil;677;Minas Gerais;7952;Bom Jesus Do Amparo;South America
37;Brazil;677;Minas Gerais;7953;Bom Jesus Do Galho;South America
37;Brazil;677;Minas Gerais;7954;Bom Repouso;South America
37;Brazil;677;Minas Gerais;7955;Bom Sucesso;South America
37;Brazil;677;Minas Gerais;7956;Bonfim;South America
37;Brazil;677;Minas Gerais;7957;Bonfinopolis De Minas;South America
37;Brazil;677;Minas Gerais;7958;Bonito De Minas;South America
37;Brazil;677;Minas Gerais;7959;Borda Da Mata;South America
37;Brazil;677;Minas Gerais;7960;Botelhos;South America
37;Brazil;677;Minas Gerais;7961;Botumirim;South America
37;Brazil;677;Minas Gerais;7962;Bras Pires;South America
37;Brazil;677;Minas Gerais;7963;Brasilandia De Minas;South America
37;Brazil;677;Minas Gerais;7964;Brasilia De Minas;South America
37;Brazil;677;Minas Gerais;7965;Brasopolis;South America
37;Brazil;677;Minas Gerais;7966;Braunas;South America
37;Brazil;677;Minas Gerais;7967;Brumadinho;South America
37;Brazil;677;Minas Gerais;7968;Bueno Brandao;South America
37;Brazil;677;Minas Gerais;7969;Buenopolis;South America
37;Brazil;677;Minas Gerais;7970;Bugre;South America
37;Brazil;677;Minas Gerais;7971;Buritis;South America
37;Brazil;677;Minas Gerais;7972;Buritizeiro;South America
37;Brazil;677;Minas Gerais;7973;Cabeceira Grande;South America
37;Brazil;677;Minas Gerais;7974;Cabo Verde;South America
37;Brazil;677;Minas Gerais;7976;Cachoeira De Minas;South America
37;Brazil;677;Minas Gerais;7977;Cachoeira De Pajeu;South America
37;Brazil;677;Minas Gerais;7978;Cachoeira Dourada;South America
37;Brazil;677;Minas Gerais;7979;Caetanopolis;South America
37;Brazil;677;Minas Gerais;7980;Caete;South America
37;Brazil;677;Minas Gerais;7981;Caiana;South America
37;Brazil;677;Minas Gerais;7982;Cajuri;South America
37;Brazil;677;Minas Gerais;7983;Caldas;South America
37;Brazil;677;Minas Gerais;7984;Camacho;South America
37;Brazil;677;Minas Gerais;7985;Camanducaia;South America
37;Brazil;677;Minas Gerais;7986;Cambui;South America
37;Brazil;677;Minas Gerais;7987;Cambuquira;South America
37;Brazil;677;Minas Gerais;7988;Campanario;South America
37;Brazil;677;Minas Gerais;7989;Campanha;South America
37;Brazil;677;Minas Gerais;7990;Campestre;South America
37;Brazil;677;Minas Gerais;7991;Campina Verde;South America
37;Brazil;677;Minas Gerais;7992;Campo Azul;South America
37;Brazil;677;Minas Gerais;7993;Campo Belo;South America
37;Brazil;677;Minas Gerais;7994;Campo Do Meio;South America
37;Brazil;677;Minas Gerais;7995;Campo Florido;South America
37;Brazil;677;Minas Gerais;7996;Campos Altos;South America
37;Brazil;677;Minas Gerais;7997;Campos Gerais;South America
37;Brazil;677;Minas Gerais;7998;Cana Verde;South America
37;Brazil;677;Minas Gerais;7999;Canaa;South America
37;Brazil;677;Minas Gerais;8000;Canapolis;South America
37;Brazil;677;Minas Gerais;8001;Candeias;South America
37;Brazil;677;Minas Gerais;8002;Cantagalo;South America
37;Brazil;677;Minas Gerais;8003;Caparao;South America
37;Brazil;677;Minas Gerais;8004;Capela Nova;South America
37;Brazil;677;Minas Gerais;8005;Capelinha;South America
37;Brazil;677;Minas Gerais;8006;Capetinga;South America
37;Brazil;677;Minas Gerais;8007;Capim Branco;South America
37;Brazil;677;Minas Gerais;8008;Capinopolis;South America
37;Brazil;677;Minas Gerais;8009;Capitao Andrade;South America
37;Brazil;677;Minas Gerais;8010;Capitao Eneas;South America
37;Brazil;677;Minas Gerais;8011;Capitolio;South America
37;Brazil;677;Minas Gerais;8012;Caputira;South America
37;Brazil;677;Minas Gerais;8013;Carai;South America
37;Brazil;677;Minas Gerais;8014;Caranaiba;South America
37;Brazil;677;Minas Gerais;8015;Carandai;South America
37;Brazil;677;Minas Gerais;8016;Carangola;South America
37;Brazil;677;Minas Gerais;8017;Caratinga;South America
37;Brazil;677;Minas Gerais;8018;Carbonita;South America
37;Brazil;677;Minas Gerais;8019;Careacu;South America
37;Brazil;677;Minas Gerais;8020;Carlos Chagas;South America
37;Brazil;677;Minas Gerais;8021;Carmesia;South America
37;Brazil;677;Minas Gerais;8022;Carmo Da Cachoeira;South America
37;Brazil;677;Minas Gerais;8023;Carmo Da Mata;South America
37;Brazil;677;Minas Gerais;8024;Carmo De Minas;South America
37;Brazil;677;Minas Gerais;8025;Carmo Do Cajuru;South America
37;Brazil;677;Minas Gerais;8026;Carmo Do Paranaiba;South America
37;Brazil;677;Minas Gerais;8027;Carmo Do Rio Claro;South America
37;Brazil;677;Minas Gerais;8028;Carmopolis De Minas;South America
37;Brazil;677;Minas Gerais;8029;Carneirinho;South America
37;Brazil;677;Minas Gerais;8030;Carrancas;South America
37;Brazil;677;Minas Gerais;8031;Carvalhopolis;South America
37;Brazil;677;Minas Gerais;8032;Carvalhos;South America
37;Brazil;677;Minas Gerais;8033;Casa Grande;South America
37;Brazil;677;Minas Gerais;8034;Cascalho Rico;South America
37;Brazil;677;Minas Gerais;8035;Cassia;South America
37;Brazil;677;Minas Gerais;8036;Cataguases;South America
37;Brazil;677;Minas Gerais;8037;Catas Altas;South America
37;Brazil;677;Minas Gerais;8038;Catas Altas Da Noruega;South America
37;Brazil;677;Minas Gerais;8039;Catuji;South America
37;Brazil;677;Minas Gerais;8040;Catuti;South America
37;Brazil;677;Minas Gerais;8041;Caxambu;South America
37;Brazil;677;Minas Gerais;8042;Cedro Do Abaete;South America
37;Brazil;677;Minas Gerais;8043;Central De Minas;South America
37;Brazil;677;Minas Gerais;8044;Centralina;South America
37;Brazil;677;Minas Gerais;8045;Chacara;South America
37;Brazil;677;Minas Gerais;8046;Chale;South America
37;Brazil;677;Minas Gerais;8047;Chapada Do Norte;South America
37;Brazil;677;Minas Gerais;8048;Chapada Gaucha;South America
37;Brazil;677;Minas Gerais;8049;Chiador;South America
37;Brazil;677;Minas Gerais;8050;Cipotanea;South America
37;Brazil;677;Minas Gerais;8051;Claraval;South America
37;Brazil;677;Minas Gerais;8052;Claro Dos Pocoes;South America
37;Brazil;677;Minas Gerais;8053;Claudio;South America
37;Brazil;677;Minas Gerais;8054;Coimbra;South America
37;Brazil;677;Minas Gerais;8055;Coluna;South America
37;Brazil;677;Minas Gerais;8056;Comendador Gomes;South America
37;Brazil;677;Minas Gerais;8057;Comercinho;South America
37;Brazil;677;Minas Gerais;8058;Conceicao Da Aparecida;South America
37;Brazil;677;Minas Gerais;8059;Conceicao Da Barra De Minas;South America
37;Brazil;677;Minas Gerais;8060;Conceicao Das Alagoas;South America
37;Brazil;677;Minas Gerais;8061;Conceicao Das Pedras;South America
37;Brazil;677;Minas Gerais;8062;Conceicao De Ipanema;South America
37;Brazil;677;Minas Gerais;8063;Conceicao Do Mato Dentro;South America
37;Brazil;677;Minas Gerais;8064;Conceicao Do Para;South America
37;Brazil;677;Minas Gerais;8065;Conceicao Do Rio Verde;South America
37;Brazil;677;Minas Gerais;8066;Conceicao Dos Ouros;South America
37;Brazil;677;Minas Gerais;8067;Conego Marinho;South America
37;Brazil;677;Minas Gerais;8068;Confins;South America
37;Brazil;677;Minas Gerais;8069;Congonhal;South America
37;Brazil;677;Minas Gerais;8070;Congonhas;South America
37;Brazil;677;Minas Gerais;8071;Congonhas Do Norte;South America
37;Brazil;677;Minas Gerais;8072;Conquista;South America
37;Brazil;677;Minas Gerais;8073;Conselheiro Lafaiete;South America
37;Brazil;677;Minas Gerais;8074;Conselheiro Pena;South America
37;Brazil;677;Minas Gerais;8075;Consolacao;South America
37;Brazil;677;Minas Gerais;8076;Contagem;South America
37;Brazil;677;Minas Gerais;8077;Coqueiral;South America
37;Brazil;677;Minas Gerais;8078;Coracao De Jesus;South America
37;Brazil;677;Minas Gerais;8079;Cordisburgo;South America
